DATE,CFS
2021-04-01,1998.8541666666667
2021-04-02,1938.8541666666667
2021-04-03,1854.5833333333333
2021-04-04,1816.875
2021-04-05,1703.0208333333333
2021-04-06,1367.1875
2021-04-07,1162.8125
2021-04-08,1077.5
2021-04-09,772.2291666666666
2021-04-10,590.6666666666666
2021-04-11,539.625
2021-04-12,564.1875
2021-04-13,601.375
2021-04-14,551.4583333333334
2021-04-15,557.6770833333334
2021-04-16,571.15625
2021-04-17,627.0104166666666
2021-04-18,582.875
2021-04-19,559.9479166666666
2021-04-20,542.8854166666666
2021-04-21,539.9375
2021-04-22,537.0833333333334
2021-04-23,521.8333333333334
2021-04-24,502.4375
2021-04-25,495.5833333333333
2021-04-26,480.25
2021-04-27,469.125
2021-04-28,466.7083333333333
2021-04-29,1099.2083333333333
2021-04-30,2150.625
2021-05-01,2444.1666666666665
2021-05-02,2456.5625
2021-05-03,2331.5625
2021-05-04,2400.8333333333335
2021-05-05,3376.9791666666665
2021-05-06,3599.1666666666665
2021-05-07,3095.2083333333335
2021-05-08,2357.0833333333335
2021-05-09,1890.9375
2021-05-10,2349.0625
2021-05-11,2635.625
2021-05-12,2746.25
2021-05-13,2553.3333333333335
2021-05-14,2061.0416666666665
2021-05-15,1494.1666666666667
2021-05-16,1191.5625
2021-05-17,976.5208333333334
2021-05-18,825.1666666666666
2021-05-19,732.5729166666666
2021-05-20,571.46875
2021-05-21,544.9166666666666
2021-05-22,531.6041666666666
2021-05-23,523.65625
2021-05-24,513.5625
2021-05-25,504.8333333333333
2021-05-26,511.5208333333333
2021-05-27,523.9583333333334
2021-05-28,538.3125
2021-05-29,964.5416666666666
2021-05-30,732.6458333333334
2021-05-31,765.03125
2021-06-01,709.1770833333334
2021-06-02,663.8958333333334
2021-06-03,656.15625
2021-06-04,817.6041666666666
2021-06-05,720.9166666666666
2021-06-06,650.8541666666666
2021-06-07,660.96875
2021-06-08,824.4583333333334
2021-06-09,958.6041666666666
2021-06-10,731.0520833333334
2021-06-11,650.96875
2021-06-12,614.09375
2021-06-13,601.4791666666666
2021-06-14,591.0104166666666
2021-06-15,575.9895833333334
2021-06-16,565.3333333333334
2021-06-17,548.3333333333334
2021-06-18,540.1354166666666
2021-06-19,538.3125
2021-06-20,536.4166666666666
2021-06-21,540.1145833333334
2021-06-22,534.09375
2021-06-23,525.3541666666666
2021-06-24,518.2916666666666
2021-06-25,515.3229166666666
2021-06-26,519.9166666666666
2021-06-27,598.9479166666666
2021-06-28,663.5208333333334
2021-06-29,617.3958333333334
2021-06-30,595.2083333333334
2021-07-01,562.21875
2021-07-02,577.8333333333334
2021-07-03,634.6354166666666
2021-07-04,695.25
2021-07-05,571.9270833333334
2021-07-06,596.3854166666666
2021-07-07,655.9791666666666
2021-07-08,1097.6770833333333
2021-07-09,789.8541666666666
2021-07-10,790.5833333333334
2021-07-11,700.3125
2021-07-12,1698.4375
2021-07-13,2027.6041666666667
2021-07-14,1527.0833333333333
2021-07-15,1376.6666666666667
2021-07-16,1406.7708333333333
2021-07-17,1978.9583333333333
2021-07-18,2962.2916666666665
2021-07-19,2598.2291666666665
2021-07-20,2143.2291666666665
2021-07-21,3389.7916666666665
2021-07-22,2591.4583333333335
2021-07-23,2261.6666666666665
2021-07-24,1955.9375
2021-07-25,1687.5
2021-07-26,1226.9791666666667
2021-07-27,868.1458333333334
2021-07-28,740.9583333333334
2021-07-29,705.4714285714285
2021-07-30,709.1558441558442
2021-07-31,674.9895833333334
2021-08-01,696.8645833333334
2021-08-02,724.3333333333334
2021-08-03,670.1041666666666
2021-08-04,656.5520833333334
2021-08-05,643.7083333333334
2021-08-06,639.6875
2021-08-07,632.7291666666666
2021-08-08,629.2916666666666
2021-08-09,628.4583333333334
2021-08-10,639.5
2021-08-11,637.125
2021-08-12,595.6458333333334
2021-08-13,602.0833333333334
2021-08-14,643.4270833333334
2021-08-15,583.125
2021-08-16,572.1354166666666
2021-08-17,578.75
2021-08-18,580.625
2021-08-19,647.8958333333334
2021-08-20,634.2708333333334
2021-08-21,620.1145833333334
2021-08-22,716.3958333333334
2021-08-23,1088.0625
2021-08-24,806.625
2021-08-25,722.5833333333334
2021-08-26,711.2083333333334
2021-08-27,728.90625
2021-08-28,1017.2291666666666
2021-08-29,784.59375
2021-08-30,734.4375
2021-08-31,708.125
2021-09-01,749.03125
2021-09-02,930.40625
2021-09-03,766.7395833333334
2021-09-04,727.7708333333334
2021-09-05,713.125
2021-09-06,716.3229166666666
2021-09-07,695.7083333333334
2021-09-08,682.4791666666666
2021-09-09,716.03125
2021-09-10,720.5520833333334
2021-09-11,1009.3958333333334
2021-09-12,1002.9791666666666
2021-09-13,994.4583333333334
2021-09-14,1076.9791666666667
2021-09-15,1555.2083333333333
2021-09-16,1818.0208333333333
2021-09-17,1680.4166666666667
2021-09-18,1661.0416666666667
2021-09-19,1631.875
2021-09-20,1612.3958333333333
2021-09-21,1568.125
2021-09-22,1187.8125
2021-09-23,1545.0
2021-09-24,1803.4375
2021-09-25,1879.5833333333333
2021-09-26,1803.2291666666667
2021-09-27,1751.5625
2021-09-28,1727.6041666666667
2021-09-29,1702.1875
2021-09-30,1680.9375
2021-10-01,1662.1875
2021-10-02,1651.4583333333333
2021-10-03,1648.6458333333333
2021-10-04,1860.4166666666667
2021-10-05,1940.5208333333333
2021-10-06,1853.2291666666667
2021-10-07,1787.5
2021-10-08,1488.75
2021-10-09,1226.25
2021-10-10,1078.4375
2021-10-11,1060.4166666666667
2021-10-12,1047.2916666666667
2021-10-13,1037.8125
2021-10-14,1033.4375
2021-10-15,1031.0416666666667
2021-10-16,1291.4583333333333
2021-10-17,1597.8125
2021-10-18,1345.7291666666667
2021-10-19,1261.3541666666667
2021-10-20,1198.9583333333333
2021-10-21,1161.6666666666667
2021-10-22,1161.4583333333333
2021-10-23,1132.6041666666667
2021-10-24,1120.1041666666667
2021-10-25,1255.9375
2021-10-26,4048.6458333333335
2021-10-27,3088.9583333333335
2021-10-28,1933.3333333333333
2021-10-29,1933.0208333333333
2021-10-30,2506.4583333333335
2021-10-31,2329.7916666666665
2021-11-01,2184.0625
2021-11-02,2059.8958333333335
2021-11-03,1980.4166666666667
2021-11-04,1912.7083333333333
2021-11-05,1857.8125
2021-11-06,1810.0
2021-11-07,1771.4583333333333
2021-11-08,1738.4375
2021-11-09,1709.8958333333333
2021-11-10,1680.7291666666667
2021-11-11,1661.3541666666667
2021-11-12,2638.0208333333335
2021-11-13,2488.75
2021-11-14,2292.9166666666665
2021-11-15,2137.0833333333335
2021-11-16,2021.4583333333333
2021-11-17,1923.125
2021-11-18,1887.9166666666667
2021-11-19,1973.6458333333333
2021-11-20,1858.5416666666667
2021-11-21,1829.5833333333333
2021-11-22,1821.7708333333333
2021-11-23,1781.875
2021-11-24,1747.5
2021-11-25,1738.3333333333333
2021-11-26,1788.75
2021-11-27,1756.1458333333333
2021-11-28,1729.375
2021-11-29,1708.4375
2021-11-30,1687.8125
2021-12-01,1680.1041666666667
2021-12-02,1734.0625
2021-12-03,1791.7708333333333
2021-12-04,1737.6041666666667
2021-12-05,1723.8541666666667
2021-12-06,1736.1458333333333
2021-12-07,1758.5416666666667
2021-12-08,1729.6875
2021-12-09,1699.7916666666667
2021-12-10,1683.6458333333333
2021-12-11,1970.0
2021-12-12,1987.7083333333333
2021-12-13,1893.75
2021-12-14,1835.3125
2021-12-15,1827.5
2021-12-16,1861.4583333333333
2021-12-17,1785.8333333333333
2021-12-18,1775.7291666666667
2021-12-19,1849.4791666666667
2021-12-20,1762.6041666666667
2021-12-21,1712.5
2021-12-22,1520.3125
2021-12-23,1300.0
2021-12-24,1127.3958333333333
2021-12-25,1211.5625
2021-12-26,1358.75
2021-12-27,1250.4166666666667
2021-12-28,1256.1458333333333
2021-12-29,1268.8541666666667
2021-12-30,1275.0
2021-12-31,1256.875
2022-01-01,1227.7083333333333
2022-01-02,1254.7916666666667
2022-01-03,1194.4791666666667
2022-01-04,1134.1666666666667
2022-01-05,1127.0833333333333
2022-01-06,1111.3541666666667
2022-01-07,1090.9375
2022-01-08,1047.5
2022-01-09,1069.375
2022-01-10,1047.6666666666667
2022-01-11,949.5
2022-01-12,852.6470588235294
2022-01-13,806.15625
2022-01-14,728.9479166666666
2022-01-15,677.3589743589744
2022-01-16,681.8909090909091
2022-01-17,708.1770833333334
2022-01-18,707.2708333333334
2022-01-19,698.3854166666666
2022-01-20,697.0729166666666
2022-01-21,676.1041666666666
2022-01-22,670.3620689655172
2022-01-23,672.5833333333334
2022-01-24,671.5
2022-01-25,667.8958333333334
2022-01-26,553.34375
2022-01-27,437.7529411764706
2022-01-28,348.5520833333333
2022-01-29,267.74444444444447
2022-01-30,244.5
2022-01-31,244.0
2022-02-01,247.41666666666666
2022-02-02,248.08333333333334
2022-02-03,283.64516129032256
2022-02-04,780.6145833333334
2022-02-05,464.1979166666667
2022-02-06,384.3
2022-02-07,376.98
2022-02-08,354.5729166666667
2022-02-09,337.21875
2022-02-10,330.3958333333333
2022-02-11,341.53125
2022-02-12,389.96875
2022-02-13,389.8854166666667
2022-02-14,321.4888888888889
2022-02-15,318.1666666666667
2022-02-16,312.5
2022-02-17,396.2674418604651
2022-02-18,1812.0104166666667
2022-02-19,995.0833333333334
2022-02-20,686.6022727272727
2022-02-21,580.6875
2022-02-22,671.4375
2022-02-23,1306.3541666666667
2022-02-24,847.2916666666666
2022-02-25,782.2916666666666
2022-02-26,814.8958333333334
2022-02-27,877.7083333333334
2022-02-28,846.8541666666666
2022-03-01,811.75
2022-03-02,806.7395833333334
2022-03-03,857.3020833333334
2022-03-04,1408.9583333333333
2022-03-05,1603.6458333333333
2022-03-06,1738.75
2022-03-07,2317.7083333333335
2022-03-08,2518.125
2022-03-09,2025.9375
2022-03-10,1484.375
2022-03-11,1111.3541666666667
2022-03-12,1312.0833333333333
2022-03-13,1440.5208333333333
2022-03-14,1214.3541666666667
2022-03-15,1250.3125
2022-03-16,1644.0625
2022-03-17,2541.6666666666665
2022-03-18,2941.25
2022-03-19,2806.6666666666665
2022-03-20,2693.5416666666665
2022-03-21,2463.125
2022-03-22,2090.8333333333335
2022-03-23,1846.9791666666667
2022-03-24,1790.1041666666667
2022-03-25,1820.0
2022-03-26,1860.9375
2022-03-27,1848.75
2022-03-28,1726.875
2022-03-29,1315.9375
2022-03-30,985.3541666666666
2022-03-31,961.4479166666666
2022-04-01,1643.6458333333333
2022-04-02,2291.25
2022-04-03,2623.8541666666665
2022-04-04,2752.0833333333335
2022-04-05,2714.7916666666665
2022-04-06,2606.7708333333335
2022-04-07,3680.625
2022-04-08,8607.604166666666
2022-04-09,9785.3125
2022-04-10,7183.4375
2022-04-11,5195.3125
2022-04-12,4171.354166666667
2022-04-13,3594.2708333333335
2022-04-14,3156.9791666666665
2022-04-15,2826.5625
2022-04-16,2568.2291666666665
2022-04-17,2331.25
2022-04-18,2057.7083333333335
2022-04-19,2139.8958333333335
2022-04-20,2256.3541666666665
2022-04-21,2508.8541666666665
2022-04-22,3056.6666666666665
2022-04-23,3297.1875
2022-04-24,3094.2708333333335
2022-04-25,2806.3541666666665
2022-04-26,2522.6041666666665
2022-04-27,2305.3125
2022-04-28,2072.8125
2022-04-29,1857.6041666666667
2022-04-30,1709.5833333333333
2022-05-01,1638.9583333333333
2022-05-02,1630.0
2022-05-03,1618.6458333333333
2022-05-04,1610.7291666666667
2022-05-05,1546.1458333333333
2022-05-06,1149.71875
2022-05-07,902.78125
2022-05-08,698.4375
2022-05-09,663.0208333333334
2022-05-10,645.71875
2022-05-11,575.09375
2022-05-12,490.5
2022-05-13,481.9166666666667
2022-05-14,484.1979166666667
2022-05-15,492.46875
2022-05-16,526.375
2022-05-17,555.7916666666666
2022-05-18,510.375
2022-05-19,562.4895833333334
2022-05-20,567.7708333333334
2022-05-21,558.8333333333334
2022-05-22,582.8645833333334
2022-05-23,639.09375
2022-05-24,586.53125
2022-05-25,568.59375
2022-05-26,554.3541666666666
2022-05-27,548.0416666666666
2022-05-28,553.8645833333334
2022-05-29,534.2916666666666
2022-05-30,524.90625
2022-05-31,585.1041666666666
2022-06-01,585.625
2022-06-02,681.9583333333334
2022-06-03,595.6770833333334
2022-06-04,571.4270833333334
2022-06-05,559.9583333333334
2022-06-06,553.8333333333334
2022-06-07,555.9473684210526
2022-06-08,600.28125
2022-06-09,788.0
2022-06-10,670.3541666666666
2022-06-11,619.7916666666666
2022-06-12,607.21875
2022-06-13,625.21875
2022-06-14,589.5
2022-06-15,574.4583333333334
2022-06-16,952.375
2022-06-17,776.1458333333334
2022-06-18,676.0833333333334
2022-06-19,633.9583333333334
2022-06-20,606.2291666666666
2022-06-21,590.9583333333334
2022-06-22,583.5729166666666
2022-06-23,854.1666666666666
2022-06-24,704.59375
2022-06-25,644.6875
2022-06-26,643.5
2022-06-27,606.8854166666666
2022-06-28,588.0
2022-06-29,575.59375
2022-06-30,565.03125
2022-07-01,585.03125
2022-07-02,592.3645833333334
2022-07-03,578.7916666666666
2022-07-04,584.90625
2022-07-05,556.2916666666666
2022-07-06,553.875
2022-07-07,548.6666666666666
2022-07-08,545.2916666666666
2022-07-09,540.1875
2022-07-10,536.2291666666666
2022-07-11,601.3854166666666
2022-07-12,555.3333333333334
2022-07-13,545.34375
2022-07-14,542.9375
2022-07-15,533.1666666666666
2022-07-16,528.7083333333334
2022-07-17,551.71875
2022-07-18,536.53125
2022-07-19,533.4375
2022-07-20,631.5520833333334
2022-07-21,623.4583333333334
2022-07-22,647.84375
2022-07-23,855.65625
2022-07-24,830.625
2022-07-25,543.1041666666666
2022-07-26,530.3020833333334
2022-07-27,524.21875
2022-07-28,537.03125
2022-07-29,532.5833333333334
2022-07-30,524.0520833333334
2022-07-31,542.5104166666666
2022-08-01,544.3020833333334
2022-08-02,520.125
2022-08-03,569.2395833333334
2022-08-04,671.1770833333334
2022-08-05,520.6145833333334
2022-08-06,589.2916666666666
2022-08-07,574.7083333333334
2022-08-08,616.96875
2022-08-09,519.9583333333334
2022-08-10,543.5833333333334
2022-08-11,569.84375
2022-08-12,615.4270833333334
2022-08-13,632.78125
2022-08-14,631.7395833333334
2022-08-15,798.8351648351648
2022-08-16,1124.4791666666667
2022-08-17,1235.0
2022-08-18,1251.5625
2022-08-19,1121.0416666666667
2022-08-20,1033.8020833333333
2022-08-21,690.53125
2022-08-22,490.0
2022-08-23,525.34375
2022-08-24,706.3020833333334
2022-08-25,655.5625
2022-08-26,758.09375
2022-08-27,831.96875
2022-08-28,849.2604166666666
2022-08-29,736.5
2022-08-30,878.1875
2022-08-31,824.3541666666666
2022-09-01,1161.2395833333333
2022-09-02,1031.7916666666667
2022-09-03,776.59375
2022-09-04,432.7291666666667
2022-09-05,702.25
2022-09-06,1176.6770833333333
2022-09-07,1324.96875
2022-09-08,853.5104166666666
2022-09-09,628.03125
2022-09-10,537.5
2022-09-11,503.3125
2022-09-12,507.0625
2022-09-13,668.9791666666666
2022-09-14,693.96875
2022-09-15,579.5833333333334
2022-09-16,501.6979166666667
2022-09-17,440.2291666666667
2022-09-18,414.0833333333333
2022-09-19,415.1666666666667
2022-09-20,409.1770833333333
2022-09-21,392.8333333333333
2022-09-22,536.3125
2022-09-23,505.1041666666667
2022-09-24,457.6979166666667
2022-09-25,446.6770833333333
2022-09-26,515.6666666666666
2022-09-27,472.9375
2022-09-28,453.25
2022-09-29,440.9270833333333
2022-09-30,419.1145833333333
2022-10-01,339.2291666666667
2022-10-02,239.5
2022-10-03,229.78125
2022-10-04,225.69791666666666
2022-10-05,406.6145833333333
2022-10-06,341.8958333333333
2022-10-07,298.0416666666667
2022-10-08,275.7916666666667
2022-10-09,259.78125
2022-10-10,247.6875
2022-10-11,238.28125
2022-10-12,231.71875
2022-10-13,242.61458333333334
2022-10-14,283.0520833333333
2022-10-15,255.48958333333334
2022-10-16,241.78125
2022-10-17,236.67708333333334
2022-10-18,231.6875
2022-10-19,226.875
2022-10-20,221.09375
2022-10-21,229.375
2022-10-22,242.5625
2022-10-23,238.90625
2022-10-24,250.33333333333334
2022-10-25,270.3020833333333
2022-10-26,273.7916666666667
2022-10-27,283.125
2022-10-28,265.90625
2022-10-29,258.03125
2022-10-30,253.8125
2022-10-31,251.96875
2022-11-01,252.0
2022-11-02,249.0
2022-11-03,244.46875
2022-11-04,242.875
2022-11-05,240.09375
2022-11-06,234.25
2022-11-07,239.90625
2022-11-08,237.97916666666666
2022-11-09,234.67708333333334
2022-11-10,231.5
2022-11-11,267.5208333333333
2022-11-12,977.5520833333334
2022-11-13,737.71875
2022-11-14,576.9479166666666
2022-11-15,491.6666666666667
2022-11-16,607.8958333333334
2022-11-17,614.7395833333334
2022-11-18,517.2395833333334
2022-11-19,462.5520833333333
2022-11-20,419.1979166666667
2022-11-21,385.2708333333333
2022-11-22,360.78125
2022-11-23,342.3020833333333
2022-11-24,333.40625
2022-11-25,337.59375
2022-11-26,342.5104166666667
2022-11-27,429.2708333333333
2022-11-28,1217.5833333333333
2022-11-29,815.3541666666666
2022-11-30,703.1354166666666
2022-12-01,669.03125
2022-12-02,543.09375
2022-12-03,518.84375
2022-12-04,493.4791666666667
2022-12-05,440.5625
2022-12-06,423.6770833333333
2022-12-07,580.1979166666666
2022-12-08,514.9583333333334
2022-12-09,471.71875
2022-12-10,439.25
2022-12-11,426.6666666666667
2022-12-12,411.9583333333333
2022-12-13,380.0769230769231
2022-12-14,347.7916666666667
2022-12-15,348.2857142857143
2022-12-16,433.75
2022-12-17,460.7083333333333
2022-12-18,416.2395833333333
2022-12-19,385.5
2022-12-20,362.75
2022-12-21,345.625
2022-12-22,344.1770833333333
2022-12-23,1922.2291666666667
2022-12-24,1562.5
2022-12-25,956.625
2022-12-26,673.8604651162791
2022-12-27,563.7083333333334
2022-12-28,497.6458333333333
2022-12-29,456.53125
2022-12-30,453.0625
2022-12-31,523.5833333333334
2023-01-01,863.09375
2023-01-02,844.6041666666666
2023-01-03,958.6875
2023-01-04,1090.625
2023-01-05,871.3229166666666
2023-01-06,720.28125
2023-01-07,629.7604166666666
2023-01-08,547.2395833333334
2023-01-09,495.7395833333333
2023-01-10,457.5729166666667
2023-01-11,423.1041666666667
2023-01-12,407.0104166666667
2023-01-13,719.3229166666666
2023-01-14,613.40625
2023-01-15,533.5813953488372
2023-01-16,485.8333333333333
2023-01-17,448.36
2023-01-18,518.9791666666666
2023-01-19,1004.6145833333334
2023-01-20,1227.0833333333333
2023-01-21,1119.2708333333333
2023-01-22,1038.8541666666667
2023-01-23,1049.4791666666667
2023-01-24,966.8645833333334
2023-01-25,922.7083333333334
2023-01-26,940.2291666666666
2023-01-27,899.8958333333334
2023-01-28,862.40625
2023-01-29,843.1770833333334
2023-01-30,834.7291666666666
2023-01-31,835.9512195121952
2023-02-01,755.4166666666666
2023-02-02,732.4166666666666
2023-02-03,744.9166666666666
2023-02-04,708.6666666666666
2023-02-05,734.9166666666666
2023-02-06,750.2727272727273
2023-02-07,734.7291666666666
2023-02-08,730.1458333333334
2023-02-09,743.875
2023-02-10,829.7083333333334
2023-02-11,835.2604166666666
2023-02-12,789.9583333333334
2023-02-13,791.7916666666666
2023-02-14,797.3125
2023-02-15,803.1354166666666
2023-02-16,827.9375
2023-02-17,884.7395833333334
2023-02-18,877.3958333333334
2023-02-19,846.8229166666666
2023-02-20,831.8645833333334
2023-02-21,836.7604166666666
2023-02-22,828.3541666666666
2023-02-23,879.6875
2023-02-24,997.25
2023-02-25,887.4270833333334
2023-02-26,875.7291666666666
2023-02-27,869.8125
2023-02-28,865.2083333333334
2023-03-01,827.6354166666666
2023-03-02,839.9895833333334
2023-03-03,857.5208333333334
2023-03-04,898.5625
2023-03-05,874.4895833333334
2023-03-06,887.84375
2023-03-07,893.875
2023-03-08,853.5208333333334
2023-03-09,821.375
2023-03-10,814.8125
2023-03-11,821.3125
2023-03-12,792.34375
2023-03-13,795.2083333333334
2023-03-14,820.5
2023-03-15,796.4166666666666
2023-03-16,792.6458333333334
2023-03-17,946.8541666666666
2023-03-18,1226.25
2023-03-19,1117.1875
2023-03-20,1025.8645833333333
2023-03-21,1044.7395833333333
2023-03-22,1176.4583333333333
2023-03-23,1534.8958333333333
2023-03-24,2073.0208333333335
2023-03-25,2218.3333333333335
2023-03-26,3085.1041666666665
2023-03-27,3963.2291666666665
2023-03-28,4036.875
2023-03-29,3917.9166666666665
2023-03-30,3435.0
2023-03-31,3027.6041666666665
2023-04-01,3097.8125
2023-04-02,2819.2708333333335
2023-04-03,2365.8333333333335
2023-04-04,2272.3958333333335
2023-04-05,2243.5416666666665
2023-04-06,2695.0
2023-04-07,2899.4791666666665
2023-04-08,2529.1666666666665
2023-04-09,2142.8125
2023-04-10,1885.2083333333333
2023-04-11,1751.0416666666667
2023-04-12,1714.7916666666667
2023-04-13,1696.3541666666667
2023-04-14,1115.7291666666667
2023-04-15,818.1875
2023-04-16,819.9375
2023-04-17,830.3020833333334
2023-04-18,820.6145833333334
2023-04-19,802.4583333333334
2023-04-20,786.625
2023-04-21,781.125
2023-04-22,811.375
2023-04-23,1183.4375
2023-04-24,1065.8333333333333
2023-04-25,1021.0416666666666
2023-04-26,1097.2916666666667
2023-04-27,1198.0208333333333
2023-04-28,1226.875
2023-04-29,1290.1041666666667
2023-04-30,2090.7291666666665
2023-05-01,6503.541666666667
2023-05-02,6064.375
2023-05-03,4915.416666666667
2023-05-04,4562.708333333333
2023-05-05,3766.25
2023-05-06,3149.375
2023-05-07,2580.7291666666665
2023-05-08,1773.7096774193549
